"P1";"P2";"Vainqueur"
"Miascarade";"Gambex";"Gambex"
"Délestin";"Fort-Ivoire";"Fort-Ivoire"
"Vrombotor";"Fort-Ivoire";"Fort-Ivoire"
"Fulgulairo";"Craparoi";"Fulgulairo"
"Vrombotor";"Flotte-Mèche";"Flotte-Mèche"
"Pohmarmotte";"Famignol";"Famignol"
"Fongus-Furie";"Miraidon";"Miraidon"
"Superdofin (Zéro)";"Gromago";"Superdofin (Zéro)"
"Craparoi";"Floréclat";"Floréclat"
"Miascarade";"Famignol";"Miascarade"
"Famignol";"Fort-Ivoire";"Fort-Ivoire"
"Miascarade";"Ampibidou";"Miascarade"
"Scovilain";"Courrousinge";"Courrousinge"
"Fragoin (Mâle)";"Flamenroule";"Flamenroule"
"Fulgulairo";"Fort-Ivoire";"Fulgulairo"
"Tauros (Flamboyant)";"Deusolourdo (Forme Triple)";"Tauros (Flamboyant)"
"Terracruel";"Rampe-Ailes";"Rampe-Ailes"
"Paume-de-Fer";"Epine-de-Fer";"Epine-de-Fer"
"Dogrino";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Pohmarmotte";"Motorizard";"Motorizard"
"Baojian";"Yuyu";"Yuyu"
"Gromago";"Baojian";"Baojian"
"Bérasca";"Délestin";"Délestin"
"Flâmigator";"Gromago";"Flâmigator"
"Motorizard";"Dinglu";"Motorizard"
"Craparoi";"Hotte-de-Fer";"Hotte-de-Fer"
"Carmadura";"Fongus-Furie";"Carmadura"
"Bérasca";"Lestombaile";"Lestombaile"
"Forgelina";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Scalpereur";"Epine-de-Fer";"Scalpereur"
"Craparoi";"Koraidon";"Koraidon"
"Gambex";"Nigirigon (Forme Affalée)";"Gambex"
"Arboliva";"Pelage-Sablé";"Pelage-Sablé"
"Flâmigator";"Arboliva";"Flâmigator"
"Pohmarmotte";"Carmadura";"Carmadura"
"Fragoin (Mâle)";"Gigansel";"Gigansel"
"Filentrappe";"Fort-Ivoire";"Fort-Ivoire"
"Briochien";"Têtes-de-Fer";"Briochien"
"Fragoin (Mâle)";"Délestin";"Délestin"
"Gambex";"Tomberro";"Gambex"
"Famignol";"Tag-tag";"Tag-tag"
"Balbalèze";"Farigiraf";"Farigiraf"
"Tapatoès (Blanc)";"Rampe-Ailes";"Rampe-Ailes"
"Craparoi";"Miraidon";"Miraidon"
"Famignol";"Briochien";"Briochien"
"Craparoi";"Têtes-de-Fer";"Têtes-de-Fer"
"Floréclat";"Pelage-Sablé";"Floréclat"
"Bérasca";"Roue-de-Fer";"Roue-de-Fer"
"Briochien";"Dogrino";"Briochien"
"Gambex";"Craparoi";"Gambex"
"Tauros (Flamboyant)";"Miascarade";"Tauros (Flamboyant)"
"Tag-tag";"Paume-de-Fer";"Tag-tag"
"Scovilain";"Tomberro";"Scovilain"
"Gigansel";"Délestin";"Gigansel"
"Epine-de-Fer";"Baojian";"Baojian"
"Courrousinge";"Scalpereur";"Courrousinge"
"Flamenroule";"Délestin";"Délestin"
"Hurle-Queue";"Flotte-Mèche";"Hurle-Queue"
"Courrousinge";"Epine-de-Fer";"Epine-de-Fer"
"Ferdeter";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Deusolourdo (Forme Triple)";"Têtes-de-Fer";"Têtes-de-Fer"
"Forgelina";"Scalpereur";"Scalpereur"
"Gigansel";"Fongus-Furie";"Gigansel"
"Briochien";"Miraidon";"Miraidon"
"Palmaval";"Fort-Ivoire";"Fort-Ivoire"
"Mite-de-Fer";"Garde-de-Fer";"Mite-de-Fer"
"Triopikeau";"Flotte-Mèche";"Flotte-Mèche"
"Triopikeau";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Fragoin (Mâle)";"Koraidon";"Koraidon"
"Arboliva";"Bérasca";"Arboliva"
"Scovilain";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Lestombaile";"Hurle-Queue";"Hurle-Queue"
"Bérasca";"Balbalèze";"Balbalèze"
"Fort-Ivoire";"Hurle-Queue";"Fort-Ivoire"
"Gambex";"Dinglu";"Gambex"
"Palmaval";"Floréclat";"Floréclat"
"Terracruel";"Triopikeau";"Terracruel"
"Tag-tag";"Craparoi";"Tag-tag"
"Gigansel";"Nigirigon (Forme Affalée)";"Gigansel"
"Courrousinge";"Gromago";"Courrousinge"
"Dogrino";"Flamenroule";"Dogrino"
"Tomberro";"Koraidon";"Koraidon"
"Vrombotor";"Tomberro";"Vrombotor"
"Gambex";"Dogrino";"Gambex"
"Carmadura";"Lestombaile";"Carmadura"
"Courrousinge";"Pelage-Sablé";"Pelage-Sablé"
"Dogrino";"Craparoi";"Craparoi"
"Tapatoès (Blanc)";"Glaivodo";"Tapatoès (Blanc)"
"Triopikeau";"Balbalèze";"Triopikeau"
"Malvalame";"Oyacata";"Malvalame"
"Flâmigator";"Hotte-de-Fer";"Flâmigator"
"Fulgulairo";"Ferdeter";"Fulgulairo"
"Gigansel";"Carmadura";"Carmadura"
"Têtes-de-Fer";"Epine-de-Fer";"Têtes-de-Fer"
"Arboliva";"Balbalèze";"Arboliva"
"Fragoin (Mâle)";"Gambex";"Gambex"
"Deusolourdo (Forme Triple)";"Miraidon";"Miraidon"
"Flâmigator";"Scovilain";"Flâmigator"
"Tag-tag";"Fongus-Furie";"Tag-tag"
"Fort-Ivoire";"Flotte-Mèche";"Fort-Ivoire"
"Virevorreur";"Oyacata";"Virevorreur"
"Miascarade";"Dogrino";"Miascarade"
"Craparoi";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Tag-tag";"Bérasca";"Tag-tag"
"Flâmigator";"Gambex";"Flâmigator"
"Hurle-Queue";"Hotte-de-Fer";"Hurle-Queue"
"Flâmigator";"Glaivodo";"Flâmigator"
"Virevorreur";"Délestin";"Virevorreur"
"Famignol";"Virevorreur";"Virevorreur"
"Filentrappe";"Hotte-de-Fer";"Hotte-de-Fer"
"Tomberro";"Baojian";"Baojian"
"Tapatoès (Blanc)";"Oyacata";"Oyacata"
"Forgelina";"Glaivodo";"Glaivodo"
"Paume-de-Fer";"Koraidon";"Koraidon"
"Nigirigon (Forme Affalée)";"Dinglu";"Dinglu"
"Ampibidou";"Bérasca";"Bérasca"
"Flâmigator";"Courrousinge";"Flâmigator"
"Flâmigator";"Epine-de-Fer";"Flâmigator"
"Briochien";"Vrombotor";"Briochien"
"Tomberro";"Hotte-de-Fer";"Hotte-de-Fer"
"Scovilain";"Mite-de-Fer";"Mite-de-Fer"
"Terracruel";"Courrousinge";"Terracruel"
"Virevorreur";"Epine-de-Fer";"Virevorreur"
"Tomberro";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Paume-de-Fer";"Baojian";"Baojian"
"Superdofin (Zéro)";"Rampe-Ailes";"Rampe-Ailes"
"Superdofin (Zéro)";"Vrombotor";"Vrombotor"
"Fragoin (Mâle)";"Gromago";"Fragoin (Mâle)"
"Gigansel";"Tomberro";"Gigansel"
"Fragoin (Mâle)";"Scalpereur";"Scalpereur"
"Triopikeau";"Têtes-de-Fer";"Têtes-de-Fer"
"Vrombotor";"Têtes-de-Fer";"Têtes-de-Fer"
"Rampe-Ailes";"Chongjian";"Rampe-Ailes"
"Pelage-Sablé";"Koraidon";"Koraidon"
"Terracruel";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Famignol";"Forgelina";"Forgelina"
"Dogrino";"Pelage-Sablé";"Pelage-Sablé"
"Floréclat";"Paume-de-Fer";"Floréclat"
"Mite-de-Fer";"Baojian";"Mite-de-Fer"
"Filentrappe";"Baojian";"Baojian"
"Triopikeau";"Flamenroule";"Flamenroule"
"Pohmarmotte";"Briochien";"Briochien"
"Briochien";"Carmadura";"Briochien"
"Terracruel";"Pelage-Sablé";"Terracruel"
"Fulgulairo";"Têtes-de-Fer";"Fulgulairo"
"Hotte-de-Fer";"Epine-de-Fer";"Hotte-de-Fer"
"Chongjian";"Koraidon";"Koraidon"
"Tauros (Flamboyant)";"Hurle-Queue";"Tauros (Flamboyant)"
"Ferdeter";"Hotte-de-Fer";"Hotte-de-Fer"
"Arboliva";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Terracruel";"Dinglu";"Dinglu"
"Lestombaile";"Chongjian";"Lestombaile"
"Lestombaile";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Fragoin (Mâle)";"Lestombaile";"Lestombaile"
"Ampibidou";"Courrousinge";"Courrousinge"
"Balbalèze";"Baojian";"Baojian"
"Mite-de-Fer";"Dinglu";"Mite-de-Fer"
"Superdofin (Zéro)";"Glaivodo";"Superdofin (Zéro)"
"Ampibidou";"Dogrino";"Dogrino"
"Hotte-de-Fer";"Paume-de-Fer";"Hotte-de-Fer"
"Virevorreur";"Terracruel";"Virevorreur"
"Filentrappe";"Vrombotor";"Vrombotor"
"Palmaval";"Filentrappe";"Palmaval"
"Virevorreur";"Roue-de-Fer";"Roue-de-Fer"
"Motorizard";"Deusolourdo (Forme Triple)";"Motorizard"
"Flâmigator";"Filentrappe";"Flâmigator"
"Carmadura";"Fulgulairo";"Fulgulairo"
"Hotte-de-Fer";"Yuyu";"Yuyu"
"Palmaval";"Miraidon";"Miraidon"
"Palmaval";"Flamenroule";"Palmaval"
"Arboliva";"Lestombaile";"Lestombaile"
"Courrousinge";"Têtes-de-Fer";"Courrousinge"
"Arboliva";"Tomberro";"Arboliva"
"Têtes-de-Fer";"Koraidon";"Têtes-de-Fer"
"Miascarade";"Garde-de-Fer";"Miascarade"
"Ampibidou";"Chongjian";"Chongjian"
"Malvalame";"Gromago";"Malvalame"
"Scovilain";"Ferdeter";"Scovilain"
"Tauros (Flamboyant)";"Tapatoès (Blanc)";"Tauros (Flamboyant)"
"Rampe-Ailes";"Yuyu";"Yuyu"
"Fulgulairo";"Superdofin (Zéro)";"Fulgulairo"
"Hurle-Queue";"Chongjian";"Hurle-Queue"
"Tapatoès (Blanc)";"Floréclat";"Floréclat"
"Terracruel";"Terraiste";"Terracruel"
"Motorizard";"Fongus-Furie";"Motorizard"
"Filentrappe";"Glaivodo";"Glaivodo"
"Motorizard";"Tomberro";"Motorizard"
"Forgelina";"Fongus-Furie";"Forgelina"
"Nigirigon (Forme Affalée)";"Fort-Ivoire";"Fort-Ivoire"
"Rampe-Ailes";"Hotte-de-Fer";"Rampe-Ailes"
"Filentrappe";"Pelage-Sablé";"Pelage-Sablé"
"Flamenroule";"Têtes-de-Fer";"Têtes-de-Fer"
"Tapatoès (Blanc)";"Chongjian";"Tapatoès (Blanc)"
"Fulgulairo";"Délestin";"Fulgulairo"
"Arboliva";"Miraidon";"Miraidon"
"Malvalame";"Terraiste";"Malvalame"
"Forgelina";"Flamenroule";"Forgelina"
"Délestin";"Roue-de-Fer";"Roue-de-Fer"
"Flâmigator";"Terracruel";"Flâmigator"
"Vrombotor";"Roue-de-Fer";"Roue-de-Fer"
"Balbalèze";"Yuyu";"Yuyu"
"Tag-tag";"Tomberro";"Tag-tag"
"Briochien";"Arboliva";"Briochien"
"Fragoin (Mâle)";"Briochien";"Briochien"
"Terracruel";"Forgelina";"Terracruel"
"Virevorreur";"Forgelina";"Virevorreur"
"Malvalame";"Balbalèze";"Malvalame"
"Têtes-de-Fer";"Garde-de-Fer";"Têtes-de-Fer"
"Palmaval";"Mite-de-Fer";"Mite-de-Fer"
"Carmadura";"Bérasca";"Carmadura"
"Tag-tag";"Farigiraf";"Tag-tag"
"Roue-de-Fer";"Glaivodo";"Roue-de-Fer"
"Gigansel";"Forgelina";"Gigansel"
"Dogrino";"Scovilain";"Dogrino"
"Gigansel";"Ferdeter";"Gigansel"
"Rampe-Ailes";"Garde-de-Fer";"Rampe-Ailes"
"Vrombotor";"Délestin";"Délestin"
"Terracruel";"Baojian";"Baojian"
"Arboliva";"Oyacata";"Oyacata"
"Farigiraf";"Mite-de-Fer";"Mite-de-Fer"
"Têtes-de-Fer";"Yuyu";"Yuyu"
"Arboliva";"Yuyu";"Yuyu"
"Gigansel";"Chongjian";"Gigansel"
"Miascarade";"Fongus-Furie";"Miascarade"
"Ferdeter";"Hurle-Queue";"Hurle-Queue"
"Scalpereur";"Miraidon";"Miraidon"
"Forgelina";"Ferdeter";"Forgelina"
"Dogrino";"Chongjian";"Dogrino"
"Fulgulairo";"Courrousinge";"Fulgulairo"
"Triopikeau";"Epine-de-Fer";"Epine-de-Fer"
"Lestombaile";"Têtes-de-Fer";"Lestombaile"
"Pelage-Sablé";"Mite-de-Fer";"Mite-de-Fer"
"Pohmarmotte";"Scovilain";"Scovilain"
"Vrombotor";"Gromago";"Vrombotor"
"Flâmigator";"Dogrino";"Flâmigator"
"Filentrappe";"Garde-de-Fer";"Garde-de-Fer"
"Fort-Ivoire";"Hotte-de-Fer";"Fort-Ivoire"
"Gambex";"Gromago";"Gambex"
"Bérasca";"Paume-de-Fer";"Bérasca"
"Virevorreur";"Balbalèze";"Virevorreur"
"Gigansel";"Craparoi";"Gigansel"
"Garde-de-Fer";"Koraidon";"Koraidon"
"Pelage-Sablé";"Hotte-de-Fer";"Hotte-de-Fer"
"Fort-Ivoire";"Miraidon";"Fort-Ivoire"
"Filentrappe";"Dinglu";"Dinglu"
"Délestin";"Hotte-de-Fer";"Délestin"
"Tag-tag";"Scovilain";"Tag-tag"
"Tomberro";"Pelage-Sablé";"Pelage-Sablé"
"Famignol";"Ampibidou";"Famignol"
"Lestombaile";"Glaivodo";"Lestombaile"
"Briochien";"Fongus-Furie";"Briochien"
"Ampibidou";"Forgelina";"Forgelina"
"Craparoi";"Dinglu";"Craparoi"
"Hurle-Queue";"Epine-de-Fer";"Hurle-Queue"
"Roue-de-Fer";"Gromago";"Roue-de-Fer"
"Scalpereur";"Koraidon";"Koraidon"
"Gigansel";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Terracruel";"Ferdeter";"Terracruel"
"Floréclat";"Hurle-Queue";"Floréclat"
"Fragoin (Mâle)";"Triopikeau";"Triopikeau"
"Bérasca";"Fongus-Furie";"Bérasca"
"Hurle-Queue";"Baojian";"Baojian"
"Briochien";"Yuyu";"Briochien"
"Nigirigon (Forme Affalée)";"Chongjian";"Nigirigon (Forme Affalée)"
"Malvalame";"Rampe-Ailes";"Rampe-Ailes"
"Scovilain";"Balbalèze";"Balbalèze"
"Tomberro";"Courrousinge";"Courrousinge"
"Mite-de-Fer";"Koraidon";"Mite-de-Fer"
"Tapatoès (Blanc)";"Roue-de-Fer";"Roue-de-Fer"
"Lestombaile";"Oyacata";"Oyacata"
"Malvalame";"Craparoi";"Malvalame"
"Pohmarmotte";"Têtes-de-Fer";"Têtes-de-Fer"
"Vrombotor";"Pelage-Sablé";"Vrombotor"
"Paume-de-Fer";"Garde-de-Fer";"Garde-de-Fer"
"Fragoin (Mâle)";"Garde-de-Fer";"Garde-de-Fer"
"Craparoi";"Farigiraf";"Farigiraf"
"Ampibidou";"Ferdeter";"Ferdeter"
"Famignol";"Terraiste";"Terraiste"
"Fongus-Furie";"Mite-de-Fer";"Mite-de-Fer"
"Tauros (Flamboyant)";"Têtes-de-Fer";"Tauros (Flamboyant)"
"Tomberro";"Chongjian";"Chongjian"
"Malvalame";"Tag-tag";"Malvalame"
"Filentrappe";"Tapatoès (Blanc)";"Tapatoès (Blanc)"
"Virevorreur";"Scalpereur";"Virevorreur"
"Tapatoès (Blanc)";"Koraidon";"Koraidon"
"Tauros (Flamboyant)";"Tag-tag";"Tauros (Flamboyant)"
"Lestombaile";"Fongus-Furie";"Lestombaile"
"Tauros (Flamboyant)";"Fragoin (Mâle)";"Tauros (Flamboyant)"
"Vrombotor";"Flamenroule";"Vrombotor"
"Triopikeau";"Oyacata";"Oyacata"
"Ferdeter";"Flotte-Mèche";"Flotte-Mèche"
"Pohmarmotte";"Roue-de-Fer";"Roue-de-Fer"
"Farigiraf";"Pelage-Sablé";"Farigiraf"
"Tauros (Flamboyant)";"Gromago";"Tauros (Flamboyant)"
"Courrousinge";"Yuyu";"Yuyu"
"Famignol";"Bérasca";"Famignol"
"Tapatoès (Blanc)";"Dogrino";"Tapatoès (Blanc)"
"Filentrappe";"Délestin";"Délestin"
"Miascarade";"Pelage-Sablé";"Pelage-Sablé"
"Farigiraf";"Gromago";"Farigiraf"
"Miascarade";"Flâmigator";"Flâmigator"
"Fort-Ivoire";"Baojian";"Fort-Ivoire"
"Fongus-Furie";"Garde-de-Fer";"Garde-de-Fer"
"Dogrino";"Forgelina";"Forgelina"
"Carmadura";"Motorizard";"Motorizard"
"Briochien";"Délestin";"Briochien"
"Terracruel";"Epine-de-Fer";"Terracruel"
"Ampibidou";"Délestin";"Délestin"
"Malvalame";"Nigirigon (Forme Affalée)";"Malvalame"
"Nigirigon (Forme Affalée)";"Paume-de-Fer";"Nigirigon (Forme Affalée)"
"Balbalèze";"Dinglu";"Dinglu"
"Gambex";"Chongjian";"Gambex"
"Fulgulairo";"Triopikeau";"Fulgulairo"
"Flâmigator";"Chongjian";"Flâmigator"
"Briochien";"Terraiste";"Briochien"
"Bérasca";"Floréclat";"Floréclat"
"Dogrino";"Délestin";"Délestin"
"Gigansel";"Motorizard";"Motorizard"
"Superdofin (Zéro)";"Chongjian";"Superdofin (Zéro)"
"Tag-tag";"Flotte-Mèche";"Tag-tag"
"Flâmigator";"Lestombaile";"Flâmigator"
"Pelage-Sablé";"Yuyu";"Yuyu"
"Deusolourdo (Forme Triple)";"Epine-de-Fer";"Deusolourdo (Forme Triple)"
"Arboliva";"Craparoi";"Craparoi"
"Terracruel";"Roue-de-Fer";"Roue-de-Fer"
"Miascarade";"Oyacata";"Oyacata"
"Flamenroule";"Epine-de-Fer";"Flamenroule"
"Terracruel";"Miraidon";"Miraidon"
"Fragoin (Mâle)";"Tapatoès (Blanc)";"Tapatoès (Blanc)"
"Carmadura";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Floréclat";"Rampe-Ailes";"Rampe-Ailes"
"Motorizard";"Farigiraf";"Motorizard"
"Filentrappe";"Oyacata";"Oyacata"
"Terraiste";"Fongus-Furie";"Terraiste"
"Gromago";"Koraidon";"Koraidon"
"Famignol";"Courrousinge";"Courrousinge"
"Ampibidou";"Hotte-de-Fer";"Hotte-de-Fer"
"Carmadura";"Epine-de-Fer";"Carmadura"
"Forgelina";"Roue-de-Fer";"Roue-de-Fer"
"Flotte-Mèche";"Roue-de-Fer";"Roue-de-Fer"
"Lestombaile";"Scalpereur";"Lestombaile"
"Palmaval";"Malvalame";"Malvalame"
"Fragoin (Mâle)";"Tag-tag";"Tag-tag"
"Tauros (Flamboyant)";"Filentrappe";"Tauros (Flamboyant)"
"Terracruel";"Hurle-Queue";"Hurle-Queue"
"Arboliva";"Flotte-Mèche";"Flotte-Mèche"
"Farigiraf";"Flotte-Mèche";"Flotte-Mèche"
"Carmadura";"Hurle-Queue";"Carmadura"
"Lestombaile";"Rampe-Ailes";"Rampe-Ailes"
"Ampibidou";"Terraiste";"Terraiste"
"Pohmarmotte";"Gigansel";"Gigansel"
"Scovilain";"Farigiraf";"Farigiraf"
"Arboliva";"Tapatoès (Blanc)";"Arboliva"
"Virevorreur";"Fort-Ivoire";"Fort-Ivoire"
"Miascarade";"Terracruel";"Terracruel"
"Briochien";"Malvalame";"Briochien"
"Filentrappe";"Rampe-Ailes";"Rampe-Ailes"
"Arboliva";"Fort-Ivoire";"Fort-Ivoire"
"Pohmarmotte";"Flotte-Mèche";"Flotte-Mèche"
"Roue-de-Fer";"Yuyu";"Yuyu"
"Lestombaile";"Mite-de-Fer";"Mite-de-Fer"
"Flotte-Mèche";"Mite-de-Fer";"Mite-de-Fer"
"Motorizard";"Rampe-Ailes";"Rampe-Ailes"
"Glaivodo";"Baojian";"Baojian"
"Gigansel";"Gromago";"Gigansel"
"Fulgulairo";"Flotte-Mèche";"Fulgulairo"
"Ferdeter";"Yuyu";"Yuyu"
"Fragoin (Mâle)";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Briochien";"Garde-de-Fer";"Briochien"
"Superdofin (Zéro)";"Oyacata";"Superdofin (Zéro)"
"Glaivodo";"Gromago";"Glaivodo"
"Floréclat";"Dinglu";"Floréclat"
"Flamenroule";"Flotte-Mèche";"Flotte-Mèche"
"Flamenroule";"Farigiraf";"Farigiraf"
"Tapatoès (Blanc)";"Tag-tag";"Tag-tag"
"Balbalèze";"Flotte-Mèche";"Flotte-Mèche"
"Tauros (Flamboyant)";"Floréclat";"Floréclat"
"Flotte-Mèche";"Epine-de-Fer";"Flotte-Mèche"
"Farigiraf";"Glaivodo";"Farigiraf"
"Oyacata";"Koraidon";"Koraidon"
"Craparoi";"Hurle-Queue";"Hurle-Queue"
"Délestin";"Farigiraf";"Délestin"
"Tag-tag";"Gromago";"Tag-tag"
"Flamenroule";"Garde-de-Fer";"Garde-de-Fer"
"Motorizard";"Ferdeter";"Motorizard"
"Famignol";"Craparoi";"Craparoi"
"Ampibidou";"Fulgulairo";"Fulgulairo"
"Bérasca";"Pelage-Sablé";"Bérasca"
"Flotte-Mèche";"Hotte-de-Fer";"Hotte-de-Fer"
"Tomberro";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Fragoin (Mâle)";"Pohmarmotte";"Fragoin (Mâle)"
"Tauros (Flamboyant)";"Miraidon";"Miraidon"
"Forgelina";"Tomberro";"Forgelina"
"Craparoi";"Chongjian";"Chongjian"
"Terraiste";"Miraidon";"Miraidon"
"Tauros (Flamboyant)";"Fongus-Furie";"Tauros (Flamboyant)"
"Bérasca";"Rampe-Ailes";"Rampe-Ailes"
"Carmadura";"Garde-de-Fer";"Carmadura"
"Pelage-Sablé";"Roue-de-Fer";"Roue-de-Fer"
"Délestin";"Garde-de-Fer";"Garde-de-Fer"
"Epine-de-Fer";"Koraidon";"Koraidon"
"Motorizard";"Flotte-Mèche";"Motorizard"
"Bérasca";"Dinglu";"Bérasca"
"Gambex";"Koraidon";"Gambex"
"Deusolourdo (Forme Triple)";"Paume-de-Fer";"Deusolourdo (Forme Triple)"
"Scovilain";"Baojian";"Baojian"
"Rampe-Ailes";"Paume-de-Fer";"Rampe-Ailes"
"Floréclat";"Terraiste";"Floréclat"
"Oyacata";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Tapatoès (Blanc)";"Têtes-de-Fer";"Têtes-de-Fer"
"Carmadura";"Chongjian";"Carmadura"
"Fragoin (Mâle)";"Roue-de-Fer";"Roue-de-Fer"
"Gigansel";"Koraidon";"Koraidon"
"Chongjian";"Garde-de-Fer";"Garde-de-Fer"
"Têtes-de-Fer";"Glaivodo";"Têtes-de-Fer"
"Tag-tag";"Flamenroule";"Tag-tag"
"Gambex";"Forgelina";"Gambex"
"Bérasca";"Triopikeau";"Bérasca"
"Briochien";"Gigansel";"Briochien"
"Flâmigator";"Flotte-Mèche";"Flâmigator"
"Gigansel";"Triopikeau";"Gigansel"
"Pohmarmotte";"Bérasca";"Bérasca"
"Tauros (Flamboyant)";"Malvalame";"Malvalame"
"Ampibidou";"Glaivodo";"Glaivodo"
"Miascarade";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Epine-de-Fer";"Garde-de-Fer";"Epine-de-Fer"
"Tapatoès (Blanc)";"Carmadura";"Carmadura"
"Roue-de-Fer";"Têtes-de-Fer";"Roue-de-Fer"
"Carmadura";"Pelage-Sablé";"Carmadura"
"Fongus-Furie";"Roue-de-Fer";"Roue-de-Fer"
"Filentrappe";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Miascarade";"Glaivodo";"Miascarade"
"Gambex";"Epine-de-Fer";"Gambex"
"Fragoin (Mâle)";"Balbalèze";"Balbalèze"
"Fragoin (Mâle)";"Oyacata";"Oyacata"
"Flâmigator";"Koraidon";"Flâmigator"
"Filentrappe";"Hurle-Queue";"Hurle-Queue"
"Triopikeau";"Mite-de-Fer";"Mite-de-Fer"
"Fragoin (Mâle)";"Terraiste";"Terraiste"
"Nigirigon (Forme Affalée)";"Farigiraf";"Farigiraf"
"Ferdeter";"Farigiraf";"Farigiraf"
"Oyacata";"Rampe-Ailes";"Rampe-Ailes"
"Terracruel";"Mite-de-Fer";"Mite-de-Fer"
"Motorizard";"Hurle-Queue";"Motorizard"
"Fragoin (Mâle)";"Floréclat";"Floréclat"
"Tauros (Flamboyant)";"Ampibidou";"Tauros (Flamboyant)"
"Pelage-Sablé";"Chongjian";"Pelage-Sablé"
"Virevorreur";"Garde-de-Fer";"Virevorreur"
"Fulgulairo";"Lestombaile";"Fulgulairo"
"Fragoin (Mâle)";"Bérasca";"Bérasca"
"Flotte-Mèche";"Glaivodo";"Flotte-Mèche"
"Roue-de-Fer";"Baojian";"Roue-de-Fer"
"Forgelina";"Mite-de-Fer";"Mite-de-Fer"
"Fragoin (Mâle)";"Scovilain";"Scovilain"
"Lestombaile";"Paume-de-Fer";"Lestombaile"
"Palmaval";"Rampe-Ailes";"Rampe-Ailes"
"Famignol";"Farigiraf";"Farigiraf"
"Terraiste";"Garde-de-Fer";"Terraiste"
"Ferdeter";"Roue-de-Fer";"Roue-de-Fer"
"Tag-tag";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Flamenroule";"Scalpereur";"Scalpereur"
"Bérasca";"Hurle-Queue";"Hurle-Queue"
"Motorizard";"Têtes-de-Fer";"Motorizard"
"Gambex";"Triopikeau";"Gambex"
"Flamenroule";"Balbalèze";"Balbalèze"
"Miascarade";"Filentrappe";"Miascarade"
"Carmadura";"Rampe-Ailes";"Rampe-Ailes"
"Oyacata";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Filentrappe";"Gambex";"Gambex"
"Balbalèze";"Oyacata";"Balbalèze"
"Délestin";"Rampe-Ailes";"Rampe-Ailes"
"Virevorreur";"Lestombaile";"Virevorreur"
"Arboliva";"Epine-de-Fer";"Arboliva"
"Miascarade";"Carmadura";"Carmadura"
"Oyacata";"Fort-Ivoire";"Fort-Ivoire"
"Superdofin (Zéro)";"Fongus-Furie";"Superdofin (Zéro)"
"Délestin";"Hurle-Queue";"Hurle-Queue"
"Palmaval";"Yuyu";"Yuyu"
"Balbalèze";"Pelage-Sablé";"Balbalèze"
"Dogrino";"Floréclat";"Floréclat"
"Terracruel";"Motorizard";"Motorizard"
"Palmaval";"Scovilain";"Palmaval"
"Tauros (Flamboyant)";"Flotte-Mèche";"Tauros (Flamboyant)"
"Nigirigon (Forme Affalée)";"Flotte-Mèche";"Nigirigon (Forme Affalée)"
"Forgelina";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Balbalèze";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Triopikeau";"Rampe-Ailes";"Rampe-Ailes"
"Scovilain";"Chongjian";"Scovilain"
"Miascarade";"Tapatoès (Blanc)";"Miascarade"
"Superdofin (Zéro)";"Floréclat";"Superdofin (Zéro)"
"Scalpereur";"Hurle-Queue";"Hurle-Queue"
"Famignol";"Fongus-Furie";"Famignol"
"Glaivodo";"Chongjian";"Chongjian"
"Lestombaile";"Baojian";"Baojian"
"Deusolourdo (Forme Triple)";"Fongus-Furie";"Deusolourdo (Forme Triple)"
"Tag-tag";"Koraidon";"Koraidon"
"Pohmarmotte";"Paume-de-Fer";"Paume-de-Fer"
"Floréclat";"Fort-Ivoire";"Fort-Ivoire"
"Motorizard";"Pelage-Sablé";"Motorizard"
"Gambex";"Virevorreur";"Virevorreur"
"Ferdeter";"Pelage-Sablé";"Pelage-Sablé"
"Farigiraf";"Têtes-de-Fer";"Farigiraf"
"Arboliva";"Scalpereur";"Scalpereur"
"Palmaval";"Motorizard";"Motorizard"
"Scovilain";"Garde-de-Fer";"Garde-de-Fer"
"Arboliva";"Dinglu";"Dinglu"
